claim_id,policy_id,product_type,loss_date,peril,status,reserve,paid,report_date,close_date,severity_band
CL-0001475,P-006331,auto,2025-12-11,theft,closed,0.0,3777.33,2025-12-11,2025-12-17,medium
CL-0001476,P-006335,auto,2024-12-12,collision,open,1244.48,2061.37,2024-12-12,,high
CL-0001477,P-006336,homeowners,2024-07-04,hail,closed,0.0,1904.07,2024-07-04,2024-07-14,medium
CL-0001478,P-006336,homeowners,2024-05-12,hail,closed,0.0,4106.61,2024-05-12,2024-06-03,low
CL-0001479,P-006341,homeowners,2024-03-28,fire,closed,0.0,6418.98,2024-03-28,2024-04-08,high
CL-0001480,P-006343,auto,2024-07-23,comprehensive,closed,0.0,6283.42,2024-07-23,2024-08-04,high
CL-0001481,P-006345,auto,2024-05-27,collision,closed,0.0,402.53,2024-05-27,2024-06-08,low
CL-0001482,P-006348,auto,2025-12-05,collision,closed,0.0,2224.48,2025-12-05,2025-12-29,low
CL-0001483,P-006359,auto,2024-06-28,collision,closed,0.0,906.74,2024-06-28,2024-07-13,low
CL-0001484,P-006362,homeowners,2025-02-01,fire,closed,0.0,28013.04,2025-02-01,2025-02-22,medium
CL-0001485,P-006370,auto,2024-09-09,collision,closed,0.0,3204.5,2024-09-09,2024-09-19,medium
CL-0001486,P-006373,auto,2024-05-07,collision,closed,0.0,377.71,2024-05-07,2024-05-19,high
CL-0001487,P-006383,auto,2024-05-03,theft,closed,0.0,4656.42,2024-05-03,2024-05-17,high
CL-0001488,P-006383,auto,2024-01-28,theft,open,299.79,645.14,2024-01-28,,low
CL-0001489,P-006385,renters,2024-10-19,theft,closed,0.0,455.5,2024-10-19,2024-11-01,low
CL-0001490,P-006392,homeowners,2024-07-07,hail,closed,0.0,6160.6,2024-07-07,2024-07-15,high
CL-0001491,P-006396,homeowners,2025-04-28,water_damage,closed,0.0,1087.11,2025-04-28,2025-05-03,low
CL-0001492,P-006401,auto,2025-08-01,comprehensive,denied,0.0,0.0,2025-08-01,2025-08-09,medium
CL-0001493,P-006402,homeowners,2025-12-18,theft,closed,0.0,3247.58,2025-12-18,2026-01-01,medium
CL-0001494,P-006407,homeowners,2024-01-28,water_damage,closed,0.0,7571.78,2024-01-28,2024-02-05,medium
CL-0001495,P-006408,auto,2025-09-07,comprehensive,denied,0.0,0.0,2025-09-07,2025-09-12,low
CL-0001496,P-006416,homeowners,2025-08-24,water_damage,closed,0.0,1920.93,2025-08-24,2025-09-03,low
CL-0001497,P-006421,homeowners,2024-01-16,hail,closed,0.0,2482.15,2024-01-16,2024-01-29,low
CL-0001498,P-006425,auto,2024-10-07,collision,closed,0.0,1879.94,2024-10-07,2024-10-18,medium
CL-0001499,P-006433,auto,2025-04-03,comprehensive,open,1592.59,3115.73,2025-04-03,,low
CL-0001500,P-006437,auto,2024-03-11,collision,closed,0.0,1772.75,2024-03-11,2024-03-19,low
CL-0001501,P-006441,auto,2024-08-23,collision,closed,0.0,2867.94,2024-08-23,2024-09-11,medium
CL-0001502,P-006449,auto,2025-08-14,comprehensive,closed,0.0,5890.15,2025-08-14,2025-08-23,medium
CL-0001503,P-006450,auto,2025-02-06,collision,closed,0.0,2487.14,2025-02-06,2025-02-19,low
CL-0001504,P-006454,homeowners,2024-10-02,hail,closed,0.0,2365.89,2024-10-02,2024-10-18,medium
CL-0001505,P-006462,auto,2024-01-17,theft,denied,0.0,0.0,2024-01-17,2024-02-01,high
CL-0001506,P-006464,auto,2025-04-05,comprehensive,closed,0.0,3589.26,2025-04-05,2025-04-18,low
CL-0001507,P-006465,homeowners,2024-09-28,hail,closed,0.0,4394.38,2024-09-28,2024-10-22,low
CL-0001508,P-006467,auto,2024-08-02,comprehensive,closed,0.0,1226.92,2024-08-02,2024-08-18,low
CL-0001509,P-006475,auto,2024-04-11,collision,closed,0.0,1670.2,2024-04-11,2024-04-19,low
CL-0001510,P-006475,auto,2024-05-28,collision,closed,0.0,5966.61,2024-05-28,2024-06-14,medium
CL-0001511,P-006475,auto,2025-06-01,comprehensive,closed,0.0,7770.36,2025-06-01,2025-06-17,low
CL-0001512,P-006485,homeowners,2025-05-03,hail,denied,0.0,0.0,2025-05-03,2025-05-11,cat
CL-0001513,P-006496,homeowners,2024-06-15,hail,closed,0.0,560.5,2024-06-15,2024-07-01,high
CL-0001514,P-006500,homeowners,2024-03-25,hail,closed,0.0,3231.23,2024-03-25,2024-04-07,low
CL-0001515,P-006501,homeowners,2024-09-19,water_damage,open,2753.65,4452.43,2024-09-19,,low
CL-0001516,P-006502,renters,2024-01-18,theft,closed,0.0,3782.95,2024-01-18,2024-01-29,low
CL-0001517,P-006515,homeowners,2025-10-13,hail,closed,0.0,6513.99,2025-10-13,2025-10-26,medium
CL-0001518,P-006517,auto,2024-03-12,collision,open,145.38,225.69,2024-03-12,,low
CL-0001519,P-006521,commercial_property,2024-04-06,theft,closed,0.0,1014.3,2024-04-06,2024-05-11,low
CL-0001520,P-006540,auto,2025-02-23,collision,closed,0.0,1938.81,2025-02-23,2025-03-02,medium
CL-0001521,P-006541,commercial_property,2024-03-04,water_damage,closed,0.0,1843.65,2024-03-04,2024-03-27,low
CL-0001522,P-006542,auto,2024-10-03,comprehensive,closed,0.0,2499.84,2024-10-03,2024-10-12,high
CL-0001523,P-006550,auto,2024-02-27,theft,closed,0.0,1391.75,2024-02-27,2024-03-09,low
CL-0001524,P-006553,auto,2024-05-25,comprehensive,closed,0.0,5200.32,2024-05-25,2024-06-23,medium
CL-0001525,P-006554,homeowners,2025-03-10,water_damage,closed,0.0,3958.77,2025-03-10,2025-03-27,low
CL-0001526,P-006556,homeowners,2025-06-11,hail,closed,0.0,7477.3,2025-06-11,2025-06-19,low
CL-0001527,P-006558,auto,2024-10-16,collision,closed,0.0,1836.62,2024-10-16,2024-11-04,high
CL-0001528,P-006560,auto,2025-12-15,comprehensive,closed,0.0,1303.21,2025-12-15,2025-12-16,low
CL-0001529,P-006564,renters,2024-11-04,water_damage,closed,0.0,10301.04,2024-11-04,2024-11-26,medium
CL-0001530,P-006567,auto,2025-05-22,collision,closed,0.0,359.27,2025-05-22,2025-06-01,low
CL-0001531,P-006574,auto,2025-11-25,collision,closed,0.0,459.54,2025-11-25,2025-12-06,medium
CL-0001532,P-006574,auto,2025-12-08,theft,closed,0.0,1603.34,2025-12-08,2026-01-08,high
CL-0001533,P-006579,auto,2024-03-01,collision,open,852.47,2018.22,2024-03-01,,medium
CL-0001534,P-006580,auto,2025-12-06,collision,open,1366.02,2016.85,2025-12-06,,low
CL-0001535,P-006590,homeowners,2025-06-14,hail,closed,0.0,2712.23,2025-06-14,2025-06-27,low
CL-0001536,P-006590,homeowners,2025-07-28,theft,closed,0.0,431.17,2025-07-28,2025-08-12,low
CL-0001537,P-006593,auto,2025-07-21,collision,closed,0.0,10775.75,2025-07-21,2025-08-16,low
CL-0001538,P-006598,auto,2024-06-10,collision,closed,0.0,3290.83,2024-06-10,2024-07-04,high
CL-0001539,P-006612,auto,2025-01-10,comprehensive,closed,0.0,1208.19,2025-01-10,2025-01-20,high
CL-0001540,P-006624,auto,2024-07-02,collision,closed,0.0,4173.5,2024-07-02,2024-07-18,low
CL-0001541,P-006627,auto,2024-06-08,collision,open,2222.72,4888.87,2024-06-08,,medium
CL-0001542,P-006628,homeowners,2024-06-07,hail,closed,0.0,2841.3,2024-06-07,2024-06-22,low
CL-0001543,P-006636,auto,2024-11-21,comprehensive,open,620.99,2302.68,2024-11-21,,low
CL-0001544,P-006636,auto,2024-12-11,collision,closed,0.0,2894.3,2024-12-11,2024-12-23,low
CL-0001545,P-006636,auto,2025-04-21,comprehensive,closed,0.0,3175.7,2025-04-21,2025-05-02,medium
CL-0001546,P-006639,auto,2025-11-23,collision,open,3089.9,7092.8,2025-11-23,,medium
CL-0001547,P-006644,auto,2024-02-28,collision,open,283.14,788.51,2024-02-28,,high
CL-0001548,P-006650,homeowners,2025-06-24,hail,closed,0.0,4577.79,2025-06-24,2025-07-05,low
CL-0001549,P-006651,auto,2025-11-28,theft,open,478.84,1001.6,2025-11-28,,medium
CL-0001550,P-006656,auto,2024-04-18,collision,closed,0.0,924.16,2024-04-18,2024-04-27,high
CL-0001551,P-006656,auto,2024-07-02,collision,closed,0.0,968.41,2024-07-02,2024-07-27,low
CL-0001552,P-006656,auto,2025-10-19,comprehensive,closed,0.0,1807.71,2025-10-19,2025-10-26,medium
CL-0001553,P-006658,auto,2024-06-17,comprehensive,open,1189.37,2094.75,2024-06-17,,low
CL-0001554,P-006662,auto,2025-07-06,collision,open,1365.93,2088.95,2025-07-06,,medium
CL-0001555,P-006663,auto,2025-09-04,comprehensive,closed,0.0,1403.1,2025-09-04,2025-09-25,low
CL-0001556,P-006664,auto,2025-10-24,collision,denied,0.0,0.0,2025-10-24,2025-11-06,low
CL-0001557,P-006664,auto,2025-12-21,collision,closed,0.0,6100.27,2025-12-21,2025-12-30,medium
CL-0001558,P-006667,homeowners,2024-04-28,water_damage,closed,0.0,926.58,2024-04-28,2024-05-18,medium
CL-0001559,P-006667,homeowners,2024-07-14,fire,closed,0.0,1496.82,2024-07-14,2024-07-20,low
CL-0001560,P-006672,auto,2025-11-19,collision,closed,0.0,1275.11,2025-11-19,2025-12-10,medium
CL-0001561,P-006682,auto,2024-03-21,collision,open,647.36,1062.31,2024-03-21,,low
CL-0001562,P-006686,auto,2024-09-14,collision,closed,0.0,3429.41,2024-09-14,2024-10-05,low
CL-0001563,P-006689,homeowners,2024-11-24,fire,closed,0.0,1849.38,2024-11-24,2024-12-07,medium
CL-0001564,P-006695,homeowners,2024-07-28,water_damage,open,588.4,994.72,2024-07-28,,low
CL-0001565,P-006696,auto,2024-06-03,collision,closed,0.0,1929.68,2024-06-03,2024-06-16,high
CL-0001566,P-006697,auto,2025-03-02,comprehensive,closed,0.0,1093.53,2025-03-02,2025-03-28,low
CL-0001567,P-006701,homeowners,2024-02-28,theft,closed,0.0,7672.75,2024-02-28,2024-03-17,low
CL-0001568,P-006701,homeowners,2025-06-08,hail,closed,0.0,2704.48,2025-06-08,2025-06-28,high
CL-0001569,P-006705,homeowners,2024-03-02,water_damage,closed,0.0,2021.91,2024-03-02,2024-04-02,medium
CL-0001570,P-006708,homeowners,2025-06-19,fire,open,1741.91,3239.52,2025-06-19,,low
CL-0001571,P-006709,auto,2025-10-18,collision,denied,0.0,0.0,2025-10-18,2025-11-01,low
CL-0001572,P-006718,auto,2025-12-16,collision,closed,0.0,6799.29,2025-12-16,2026-01-11,high
CL-0001573,P-006718,auto,2024-06-28,theft,closed,0.0,213.8,2024-06-28,2024-07-23,medium
CL-0001574,P-006719,homeowners,2024-04-17,water_damage,closed,0.0,8066.03,2024-04-17,2024-04-24,medium
CL-0001575,P-006720,auto,2024-09-06,collision,open,1211.64,4839.53,2024-09-06,,high
CL-0001576,P-006722,auto,2024-01-12,collision,closed,0.0,4510.77,2024-01-12,2024-02-14,high
CL-0001577,P-006732,auto,2025-06-02,comprehensive,closed,0.0,3471.01,2025-06-02,2025-06-29,low
CL-0001578,P-006741,auto,2024-01-10,comprehensive,open,2303.37,3555.06,2024-01-10,,medium
CL-0001579,P-006744,auto,2024-08-08,collision,open,1011.69,1258.14,2024-08-08,,medium
CL-0001580,P-006749,auto,2024-04-11,theft,closed,0.0,398.81,2024-04-11,2024-04-18,low
CL-0001581,P-006750,homeowners,2025-06-07,water_damage,open,1106.01,1424.66,2025-06-07,,low
CL-0001582,P-006753,homeowners,2025-08-17,theft,closed,0.0,2683.42,2025-08-17,2025-08-24,high
CL-0001583,P-006761,auto,2025-06-05,collision,closed,0.0,1401.85,2025-06-05,2025-06-29,cat
CL-0001584,P-006762,auto,2024-09-28,comprehensive,closed,0.0,1345.35,2024-09-28,2024-10-09,low
CL-0001585,P-006771,homeowners,2025-09-17,theft,closed,0.0,567.04,2025-09-17,2025-09-27,high
CL-0001586,P-006772,auto,2024-12-24,collision,closed,0.0,1758.36,2024-12-24,2025-01-21,low
CL-0001587,P-006780,auto,2025-07-28,comprehensive,closed,0.0,3386.14,2025-07-28,2025-08-05,high
CL-0001588,P-006789,commercial_property,2024-07-07,theft,closed,0.0,702.69,2024-07-07,2024-08-01,low
CL-0001589,P-006790,auto,2025-06-08,collision,closed,0.0,2545.05,2025-06-08,2025-06-25,medium
CL-0001590,P-006794,auto,2024-04-05,collision,open,182.13,380.79,2024-04-05,,low
CL-0001591,P-006794,auto,2024-07-08,theft,closed,0.0,2256.75,2024-07-08,2024-07-23,high
CL-0001592,P-006796,auto,2024-11-17,collision,closed,0.0,1000.65,2024-11-17,2024-12-17,low
CL-0001593,P-006797,homeowners,2024-01-20,water_damage,open,1016.86,2624.37,2024-01-20,,high
CL-0001594,P-006799,homeowners,2025-09-23,hail,closed,0.0,2372.88,2025-09-23,2025-10-01,medium
CL-0001595,P-006800,homeowners,2024-07-08,theft,closed,0.0,332.91,2024-07-08,2024-07-23,low
CL-0001596,P-006802,homeowners,2025-04-12,hail,closed,0.0,1350.64,2025-04-12,2025-04-16,low
CL-0001597,P-006803,auto,2024-09-03,collision,closed,0.0,500.12,2024-09-03,2024-09-11,low
CL-0001598,P-006806,homeowners,2024-10-02,hail,closed,0.0,1063.87,2024-10-02,2024-10-20,low
CL-0001599,P-006816,auto,2024-05-19,collision,closed,0.0,2925.26,2024-05-19,2024-06-04,low
CL-0001600,P-006818,renters,2025-04-24,theft,closed,0.0,1654.76,2025-04-24,2025-04-30,low
CL-0001601,P-006818,renters,2025-07-28,theft,closed,0.0,2533.77,2025-07-28,2025-08-05,low
CL-0001602,P-006819,auto,2025-11-08,collision,closed,0.0,3091.41,2025-11-08,2025-12-01,medium
CL-0001603,P-006819,auto,2025-05-05,collision,closed,0.0,2096.11,2025-05-05,2025-05-27,high
CL-0001604,P-006820,homeowners,2024-04-27,hail,closed,0.0,5480.34,2024-04-27,2024-05-11,low
CL-0001605,P-006823,auto,2024-03-07,collision,open,552.71,1501.5,2024-03-07,,high
CL-0001606,P-006824,homeowners,2025-12-17,water_damage,closed,0.0,1942.64,2025-12-17,2025-12-26,medium
CL-0001607,P-006827,homeowners,2025-08-11,fire,closed,0.0,1759.95,2025-08-11,2025-08-13,low
CL-0001608,P-006832,commercial_property,2025-07-03,water_damage,denied,0.0,0.0,2025-07-03,2025-07-14,low
CL-0001609,P-006836,homeowners,2025-07-07,hail,open,1542.13,2144.79,2025-07-07,,low
CL-0001610,P-006838,homeowners,2024-06-09,water_damage,closed,0.0,2040.37,2024-06-09,2024-06-20,low
CL-0001611,P-006841,auto,2024-10-28,collision,closed,0.0,4296.27,2024-10-28,2024-11-11,high
CL-0001612,P-006847,auto,2024-08-28,collision,closed,0.0,3180.88,2024-08-28,2024-09-07,medium
CL-0001613,P-006849,renters,2025-02-12,theft,closed,0.0,242.71,2025-02-12,2025-02-27,medium
CL-0001614,P-006854,auto,2024-04-22,collision,closed,0.0,3964.86,2024-04-22,2024-05-29,medium
CL-0001615,P-006866,homeowners,2024-08-12,water_damage,open,2356.55,5106.02,2024-08-12,,medium
CL-0001616,P-006874,auto,2024-10-08,theft,closed,0.0,1178.09,2024-10-08,2024-10-21,medium
CL-0001617,P-006878,auto,2024-06-07,collision,closed,0.0,2180.27,2024-06-07,2024-06-19,medium
CL-0001618,P-006885,renters,2025-08-20,theft,closed,0.0,276.2,2025-08-20,2025-09-06,low
CL-0001619,P-006886,auto,2025-11-08,collision,closed,0.0,2101.08,2025-11-08,2025-11-17,low
CL-0001620,P-006887,homeowners,2025-03-02,theft,denied,0.0,0.0,2025-03-02,2025-03-13,low
CL-0001621,P-006888,homeowners,2024-03-09,hail,closed,0.0,3962.74,2024-03-09,2024-03-12,medium
CL-0001622,P-006895,commercial_property,2025-04-23,theft,open,582.05,828.34,2025-04-23,,medium
CL-0001623,P-006895,commercial_property,2025-03-04,fire,closed,0.0,2237.54,2025-03-04,2025-03-17,high
CL-0001624,P-006899,auto,2024-10-17,comprehensive,closed,0.0,1133.09,2024-10-17,2024-10-20,high
CL-0001625,P-006900,renters,2024-04-06,theft,closed,0.0,1492.9,2024-04-06,2024-04-15,medium
CL-0001626,P-006902,homeowners,2024-10-27,theft,open,995.68,2360.18,2024-10-27,,medium
CL-0001627,P-006905,renters,2024-06-14,theft,closed,0.0,1152.7,2024-06-14,2024-06-17,low
CL-0001628,P-006907,auto,2025-04-04,collision,closed,0.0,689.27,2025-04-04,2025-04-13,medium
CL-0001629,P-006914,auto,2024-02-28,comprehensive,open,391.05,1301.21,2024-02-28,,cat
CL-0001630,P-006915,homeowners,2024-04-26,hail,closed,0.0,3902.17,2024-04-26,2024-05-08,medium
CL-0001631,P-006915,homeowners,2024-01-14,hail,closed,0.0,4803.18,2024-01-14,2024-01-28,low
CL-0001632,P-006923,homeowners,2024-01-02,theft,closed,0.0,600.17,2024-01-02,2024-01-11,medium
CL-0001633,P-006925,homeowners,2024-08-28,hail,closed,0.0,2491.21,2024-08-28,2024-09-02,high
CL-0001634,P-006940,auto,2025-11-12,collision,open,288.93,481.28,2025-11-12,,medium
CL-0001635,P-006953,auto,2025-12-03,collision,closed,0.0,937.2,2025-12-03,2025-12-17,low
CL-0001636,P-006956,auto,2025-06-20,collision,open,1086.53,1353.49,2025-06-20,,low
CL-0001637,P-006958,auto,2024-02-25,comprehensive,closed,0.0,526.77,2024-02-25,2024-03-02,medium
CL-0001638,P-006959,auto,2024-03-22,comprehensive,open,341.34,507.04,2024-03-22,,medium
CL-0001639,P-006959,auto,2024-09-13,comprehensive,closed,0.0,1950.18,2024-09-13,2024-09-29,medium
CL-0001640,P-006964,auto,2024-07-24,collision,closed,0.0,8290.01,2024-07-24,2024-08-08,high
CL-0001641,P-006971,homeowners,2024-10-08,theft,closed,0.0,1445.43,2024-10-08,2024-10-22,high
CL-0001642,P-006972,auto,2024-09-20,collision,open,2884.88,3857.01,2024-09-20,,high
CL-0001643,P-006973,homeowners,2025-06-01,hail,closed,0.0,665.55,2025-06-01,2025-06-16,low
CL-0001644,P-006974,homeowners,2025-06-06,fire,closed,0.0,773.15,2025-06-06,2025-06-13,low
CL-0001645,P-006979,auto,2024-11-05,theft,closed,0.0,7511.21,2024-11-05,2024-11-14,low
CL-0001646,P-006980,homeowners,2025-03-03,water_damage,open,321.48,750.91,2025-03-03,,high
CL-0001647,P-006983,auto,2025-07-10,collision,closed,0.0,3013.58,2025-07-10,2025-07-17,high
CL-0001648,P-006984,homeowners,2025-10-08,hail,closed,0.0,2079.73,2025-10-08,2025-10-14,medium
CL-0001649,P-006985,homeowners,2025-09-03,hail,closed,0.0,3524.34,2025-09-03,2025-09-16,low
CL-0001650,P-006986,auto,2024-10-04,collision,open,431.5,1115.07,2024-10-04,,medium
CL-0001651,P-006990,auto,2024-10-07,collision,closed,0.0,1257.2,2024-10-07,2024-10-19,low
CL-0001652,P-006991,homeowners,2024-03-12,water_damage,open,956.07,1680.13,2024-03-12,,medium
CL-0001653,P-006998,homeowners,2025-10-15,hail,closed,0.0,8825.59,2025-10-15,2025-10-21,medium
CL-0001654,P-007006,auto,2024-12-27,comprehensive,closed,0.0,1573.07,2024-12-27,2025-01-06,low
CL-0001655,P-007016,auto,2025-03-22,collision,closed,0.0,3858.27,2025-03-22,2025-03-31,low
CL-0001656,P-007018,homeowners,2025-06-28,hail,closed,0.0,4691.14,2025-06-28,2025-07-21,high
CL-0001657,P-007022,commercial_property,2025-04-26,fire,closed,0.0,30556.11,2025-04-26,2025-05-30,medium
CL-0001658,P-007024,auto,2024-08-17,collision,closed,0.0,1888.18,2024-08-17,2024-09-01,medium
CL-0001659,P-007025,homeowners,2025-04-10,theft,denied,0.0,0.0,2025-04-10,2025-05-16,low
CL-0001660,P-007029,homeowners,2025-05-28,theft,open,696.03,1538.73,2025-05-28,,low
CL-0001661,P-007037,auto,2024-08-22,theft,closed,0.0,901.22,2024-08-22,2024-09-05,low
CL-0001662,P-007038,auto,2025-07-20,collision,closed,0.0,2097.89,2025-07-20,2025-08-13,low
CL-0001663,P-007040,commercial_property,2024-03-27,theft,closed,0.0,764.42,2024-03-27,2024-05-08,low
CL-0001664,P-007043,homeowners,2024-03-28,hail,open,4042.21,6621.95,2024-03-28,,medium
CL-0001665,P-007043,homeowners,2024-03-28,theft,closed,0.0,184.95,2024-03-28,2024-04-06,low
CL-0001666,P-007048,auto,2025-06-06,collision,closed,0.0,1610.49,2025-06-06,2025-06-16,high
CL-0001667,P-007048,auto,2025-05-17,collision,open,914.36,2358.02,2025-05-17,,low
CL-0001668,P-007056,auto,2024-09-07,collision,open,3400.1,3841.1,2024-09-07,,high
CL-0001669,P-007063,homeowners,2025-02-24,water_damage,closed,0.0,1437.89,2025-02-24,2025-03-09,high
CL-0001670,P-007068,homeowners,2024-11-28,theft,closed,0.0,2547.78,2024-11-28,2024-11-29,low
CL-0001671,P-007069,auto,2025-12-16,collision,open,988.65,1913.28,2025-12-16,,medium
CL-0001672,P-007075,auto,2025-04-05,theft,closed,0.0,1026.9,2025-04-05,2025-04-17,high
CL-0001673,P-007075,auto,2025-10-07,theft,closed,0.0,351.63,2025-10-07,2025-10-21,low
CL-0001674,P-007078,homeowners,2024-08-11,theft,open,725.83,1679.78,2024-08-11,,medium
CL-0001675,P-007083,auto,2025-07-09,collision,closed,0.0,2659.33,2025-07-09,2025-07-25,high
CL-0001676,P-007088,auto,2024-11-26,collision,closed,0.0,11721.57,2024-11-26,2024-12-15,medium
CL-0001677,P-007097,auto,2024-10-07,collision,open,5252.82,12483.83,2024-10-07,,low
CL-0001678,P-007104,auto,2024-01-05,comprehensive,closed,0.0,3849.0,2024-01-05,2024-01-14,high
CL-0001679,P-007106,auto,2024-03-08,collision,closed,0.0,2911.8,2024-03-08,2024-03-14,high
CL-0001680,P-007115,homeowners,2025-01-14,hail,closed,0.0,2722.05,2025-01-14,2025-01-20,high
CL-0001681,P-007121,auto,2024-01-28,comprehensive,closed,0.0,1305.47,2024-01-28,2024-02-29,medium
CL-0001682,P-007124,auto,2024-06-02,collision,open,1295.06,1901.22,2024-06-02,,low
CL-0001683,P-007132,auto,2024-03-24,comprehensive,open,204.02,277.54,2024-03-24,,medium
CL-0001684,P-007140,auto,2024-11-24,collision,open,457.29,468.87,2024-11-24,,medium
CL-0001685,P-007146,auto,2025-10-25,comprehensive,closed,0.0,1019.12,2025-10-25,2025-10-31,low
CL-0001686,P-007152,homeowners,2024-09-06,hail,denied,0.0,0.0,2024-09-06,2024-09-21,medium
CL-0001687,P-007173,auto,2025-11-03,theft,open,166.17,541.59,2025-11-03,,medium
CL-0001688,P-007173,auto,2025-08-25,collision,closed,0.0,3336.6,2025-08-25,2025-09-02,medium
CL-0001689,P-007174,auto,2024-11-23,collision,closed,0.0,1762.72,2024-11-23,2024-11-27,medium
CL-0001690,P-007174,auto,2025-03-05,theft,denied,0.0,0.0,2025-03-05,2025-03-23,medium
CL-0001691,P-007179,auto,2025-01-13,comprehensive,closed,0.0,6750.38,2025-01-13,2025-02-02,medium
CL-0001692,P-007180,auto,2025-10-28,collision,closed,0.0,629.56,2025-10-28,2025-11-04,low
CL-0001693,P-007199,auto,2025-01-12,comprehensive,closed,0.0,1003.71,2025-01-12,2025-01-23,medium
CL-0001694,P-007211,auto,2024-03-19,collision,open,1366.54,2479.41,2024-03-19,,low
CL-0001695,P-007212,homeowners,2025-02-11,hail,open,2682.96,4138.52,2025-02-11,,medium
CL-0001696,P-007215,renters,2024-07-24,fire,open,9917.51,22185.79,2024-07-24,,medium
CL-0001697,P-007219,auto,2025-10-28,collision,closed,0.0,5694.8,2025-10-28,2025-11-08,medium
CL-0001698,P-007223,auto,2024-08-25,comprehensive,closed,0.0,2928.66,2024-08-25,2024-09-18,medium
CL-0001699,P-007223,auto,2025-05-04,collision,open,15993.18,19994.33,2025-05-04,,low
CL-0001700,P-007227,auto,2025-02-28,collision,open,2564.62,9121.32,2025-02-28,,low
CL-0001701,P-007243,auto,2025-12-10,comprehensive,closed,0.0,2685.19,2025-12-10,2026-01-10,high
CL-0001702,P-007249,homeowners,2024-02-21,hail,closed,0.0,4577.26,2024-02-21,2024-03-17,medium
CL-0001703,P-007254,commercial_property,2025-02-05,water_damage,closed,0.0,5496.85,2025-02-05,2025-02-08,high
CL-0001704,P-007258,auto,2024-03-03,collision,denied,0.0,0.0,2024-03-03,2024-03-25,low
CL-0001705,P-007260,auto,2025-12-03,collision,open,1174.57,2666.26,2025-12-03,,low
CL-0001706,P-007261,homeowners,2025-08-28,water_damage,closed,0.0,3854.52,2025-08-28,2025-09-13,low
CL-0001707,P-007267,homeowners,2025-08-24,hail,closed,0.0,10793.61,2025-08-24,2025-09-01,low
CL-0001708,P-007269,homeowners,2025-08-16,hail,closed,0.0,4046.09,2025-08-16,2025-09-03,low
CL-0001709,P-007284,auto,2025-02-05,collision,open,1414.85,2008.66,2025-02-05,,low
CL-0001710,P-007299,auto,2025-08-23,comprehensive,denied,0.0,0.0,2025-08-23,2025-08-28,high
CL-0001711,P-007314,auto,2024-02-08,theft,open,208.29,499.99,2024-02-08,,low
CL-0001712,P-007322,auto,2024-06-15,collision,closed,0.0,551.27,2024-06-15,2024-07-02,low
CL-0001713,P-007323,auto,2024-08-14,comprehensive,closed,0.0,3609.17,2024-08-14,2024-08-22,low
CL-0001714,P-007330,auto,2025-12-13,collision,closed,0.0,1858.4,2025-12-13,2026-01-04,medium
CL-0001715,P-007333,homeowners,2025-02-27,hail,open,1098.3,3764.66,2025-02-27,,low
CL-0001716,P-007335,renters,2024-11-21,theft,open,146.06,316.95,2024-11-21,,cat
CL-0001717,P-007346,auto,2024-11-18,collision,closed,0.0,2050.47,2024-11-18,2024-12-10,medium
CL-0001718,P-007357,homeowners,2024-05-27,hail,closed,0.0,7748.55,2024-05-27,2024-06-10,low
CL-0001719,P-007357,homeowners,2025-03-20,hail,closed,0.0,2808.22,2025-03-20,2025-04-05,cat
CL-0001720,P-007358,auto,2024-06-13,collision,open,1552.06,1995.26,2024-06-13,,high
CL-0001721,P-007359,auto,2024-11-01,collision,closed,0.0,2651.94,2024-11-01,2024-12-15,low
CL-0001722,P-007360,auto,2024-11-10,collision,closed,0.0,4371.18,2024-11-10,2024-12-05,high
CL-0001723,P-007363,auto,2024-09-13,collision,closed,0.0,1556.63,2024-09-13,2024-09-25,medium
CL-0001724,P-007367,auto,2025-03-19,comprehensive,closed,0.0,4805.31,2025-03-19,2025-04-12,medium
CL-0001725,P-007367,auto,2024-03-21,collision,open,1995.09,3111.6,2024-03-21,,medium
CL-0001726,P-007375,auto,2025-09-02,collision,closed,0.0,2072.11,2025-09-02,2025-09-16,medium
CL-0001727,P-007378,homeowners,2025-06-01,fire,open,7823.0,11558.03,2025-06-01,,low
CL-0001728,P-007382,auto,2024-03-19,collision,closed,0.0,3731.42,2024-03-19,2024-03-28,low
CL-0001729,P-007385,homeowners,2025-08-15,water_damage,closed,0.0,3179.6,2025-08-15,2025-08-23,medium
CL-0001730,P-007388,auto,2024-02-03,comprehensive,closed,0.0,8837.93,2024-02-03,2024-02-26,high
CL-0001731,P-007390,homeowners,2024-11-10,hail,closed,0.0,9260.09,2024-11-10,2024-12-03,high
CL-0001732,P-007395,auto,2024-06-01,collision,closed,0.0,2232.58,2024-06-01,2024-06-18,low
CL-0001733,P-007399,auto,2024-06-24,collision,closed,0.0,1168.88,2024-06-24,2024-07-03,low
CL-0001734,P-007401,auto,2025-09-22,collision,closed,0.0,2142.65,2025-09-22,2025-10-03,low
CL-0001735,P-007418,auto,2024-07-08,collision,closed,0.0,768.64,2024-07-08,2024-07-25,medium
CL-0001736,P-007419,auto,2025-09-22,collision,closed,0.0,2007.18,2025-09-22,2025-09-24,medium
CL-0001737,P-007422,renters,2024-10-17,water_damage,open,1361.13,4676.45,2024-10-17,,high
