event_id,claim_id,county_code,county_name,city,postal_code,temperature_c,precip_mm,wind_mps,hail_size_cm
EV-0001388,CL-0001388,BR,Braila,Braila,317978,13.5,1.8,6.9,0.0
EV-0001389,CL-0001389,PH,Prahova,Ploiesti,726712,-11.9,5.0,3.4,0.18
EV-0001390,CL-0001390,TM,Timis,Lugoj,399987,-3.2,4.3,3.7,0.0
EV-0001391,CL-0001391,BR,Braila,Braila,676596,9.1,9.4,9.6,0.0
EV-0001392,CL-0001392,IF,Ilfov,Voluntari,195105,24.0,3.5,4.0,0.0
EV-0001393,CL-0001393,BZB,Bucuresti,Sector 5,990250,-2.9,4.5,0.6,0.0
EV-0001394,CL-0001394,PH,Prahova,Ploiesti,238647,2.0,2.5,3.9,0.0
EV-0001395,CL-0001395,NT,Neamt,Roman,862934,20.7,2.5,2.1,0.29
EV-0001396,CL-0001396,BZB,Bucuresti,Sector 6,656364,3.1,6.5,6.3,0.0
EV-0001397,CL-0001397,CJ,Cluj,Cluj-Napoca,811841,17.3,35.2,5.3,0.06
EV-0001398,CL-0001398,CL,Calarasi,Calarasi,214971,29.8,13.2,0.9,0.0
EV-0001399,CL-0001399,HD,Hunedoara,Deva,494710,30.5,3.2,1.1,0.0
EV-0001400,CL-0001400,MM,Maramures,Sighetu Marmatiei,102463,8.5,2.2,0.3,0.15
EV-0001401,CL-0001401,MH,Mehedinti,Drobeta-Turnu Severin,613621,10.4,3.2,2.6,0.1
EV-0001402,CL-0001402,MH,Mehedinti,Drobeta-Turnu Severin,613621,-3.3,2.5,5.3,0.1
EV-0001403,CL-0001403,AR,Arad,Arad,243120,12.7,12.9,4.1,0.0
EV-0001404,CL-0001404,BZ,Buzau,Ramnicul Sarat,376800,17.7,12.2,5.0,0.0
EV-0001405,CL-0001405,IF,Ilfov,Otopeni,569778,26.5,1.0,2.5,1.47
EV-0001406,CL-0001406,IF,Ilfov,Chitila,890572,16.1,8.6,4.5,0.0
EV-0001407,CL-0001407,IL,Ialomita,Slobozia,378550,-2.6,1.4,0.0,0.59
EV-0001408,CL-0001408,PH,Prahova,Sinaia,743942,24.6,27.3,3.2,1.66
EV-0001409,CL-0001409,MS,Mures,Reghin,277632,-7.8,0.3,3.4,0.19
EV-0001410,CL-0001410,BH,Bihor,Oradea,395470,20.8,9.1,3.4,0.0
EV-0001411,CL-0001411,BZB,Bucuresti,Sector 6,199167,33.5,13.8,1.4,0.85
EV-0001412,CL-0001412,GR,Giurgiu,Giurgiu,260360,18.4,6.4,6.4,0.0
EV-0001413,CL-0001413,GR,Giurgiu,Giurgiu,260360,6.6,7.0,0.0,0.0
EV-0001414,CL-0001414,GR,Giurgiu,Giurgiu,260360,24.1,6.9,6.0,0.0
EV-0001415,CL-0001415,VL,Valcea,Dragasani,232096,14.6,25.7,3.9,1.99
EV-0001416,CL-0001416,BT,Botosani,Botosani,110986,23.1,1.9,3.2,1.08
EV-0001417,CL-0001417,BT,Botosani,Botosani,110986,26.7,7.1,5.7,1.21
EV-0001418,CL-0001418,AR,Arad,Lipova,808253,2.6,17.1,9.6,0.0
EV-0001419,CL-0001419,BZB,Bucuresti,Sector 5,828467,9.9,5.1,2.4,0.04
EV-0001420,CL-0001420,BZB,Bucuresti,Sector 5,828467,31.7,6.6,1.0,0.05
EV-0001421,CL-0001421,GL,Galati,Tecuci,932071,12.2,10.7,2.0,0.0
EV-0001422,CL-0001422,GR,Giurgiu,Giurgiu,725967,-3.5,0.4,5.1,0.0
EV-0001423,CL-0001423,CJ,Cluj,Cluj-Napoca,942152,23.3,13.5,2.3,0.07
EV-0001424,CL-0001424,BZB,Bucuresti,Sector 4,368427,18.3,2.1,1.4,0.1
EV-0001425,CL-0001425,BZ,Buzau,Buzau,392189,3.6,8.0,1.9,0.0
EV-0001426,CL-0001426,MS,Mures,Targu Mures,309465,-4.0,13.4,3.6,0.05
EV-0001427,CL-0001427,AR,Arad,Lipova,263901,-2.9,12.9,2.5,0.0
EV-0001428,CL-0001428,TM,Timis,Sannicolau Mare,216569,12.3,7.7,3.5,0.15
EV-0001429,CL-0001429,IF,Ilfov,Chitila,849972,12.5,5.0,7.7,0.19
EV-0001430,CL-0001430,TR,Teleorman,Alexandria,895924,-2.1,1.6,5.8,0.21
EV-0001431,CL-0001431,IF,Ilfov,Voluntari,389025,31.9,7.6,0.0,1.01
EV-0001432,CL-0001432,CT,Constanta,Mangalia,273700,-6.9,12.6,6.8,0.0
EV-0001433,CL-0001433,BV,Brasov,Sacele,136227,10.0,3.2,0.2,0.8
EV-0001434,CL-0001434,BV,Brasov,Sacele,136227,18.3,3.7,7.1,0.0
EV-0001435,CL-0001435,BV,Brasov,Sacele,136227,-6.8,6.2,2.0,0.18
EV-0001436,CL-0001436,TM,Timis,Lugoj,994071,6.3,4.2,1.6,0.0
EV-0001437,CL-0001437,TM,Timis,Lugoj,994071,21.4,6.5,5.5,0.38
EV-0001438,CL-0001438,CT,Constanta,Medgidia,554964,5.7,10.1,7.7,0.09
EV-0001439,CL-0001439,DJ,Dolj,Craiova,599509,21.6,12.5,3.5,0.0
EV-0001440,CL-0001440,HR,Harghita,Odorheiu Secuiesc,113379,3.2,3.4,7.6,0.43
EV-0001441,CL-0001441,CS,Caras-Severin,Resita,505362,23.6,4.8,7.7,0.0
EV-0001442,CL-0001442,BZB,Bucuresti,Sector 3,836485,-15.2,9.0,5.1,0.0
EV-0001443,CL-0001443,BZB,Bucuresti,Sector 3,836485,15.6,9.8,0.0,0.31
EV-0001444,CL-0001444,BZB,Bucuresti,Sector 3,836485,18.1,7.4,1.2,0.31
EV-0001445,CL-0001445,BV,Brasov,Sacele,370590,-1.0,15.7,5.0,0.51
EV-0001446,CL-0001446,CJ,Cluj,Cluj-Napoca,755296,-2.4,4.6,1.6,1.87
EV-0001447,CL-0001447,CJ,Cluj,Cluj-Napoca,755296,17.6,5.9,4.5,0.0
EV-0001448,CL-0001448,CJ,Cluj,Cluj-Napoca,755296,31.1,8.8,5.0,1.71
EV-0001449,CL-0001449,VL,Valcea,Ramnicu Valcea,808775,-15.7,12.8,2.9,1.84
EV-0001450,CL-0001450,BV,Brasov,Fagaras,436257,31.2,19.0,5.6,0.05
EV-0001451,CL-0001451,BZB,Bucuresti,Sector 5,260807,9.8,7.5,1.0,0.0
EV-0001452,CL-0001452,IL,Ialomita,Fetesti,815423,9.4,10.5,4.0,0.29
EV-0001453,CL-0001453,MM,Maramures,Baia Mare,342083,3.7,10.8,2.2,0.0
EV-0001454,CL-0001454,IS,Iasi,Pascani,571502,26.3,13.0,3.0,0.41
EV-0001455,CL-0001455,IS,Iasi,Pascani,571502,6.5,3.6,7.9,0.01
EV-0001456,CL-0001456,BZB,Bucuresti,Sector 2,286814,8.4,4.4,2.7,0.0
EV-0001457,CL-0001457,BT,Botosani,Dorohoi,709744,27.3,4.4,6.5,0.08
EV-0001458,CL-0001458,TM,Timis,Timisoara,977082,2.2,4.2,2.5,0.37
EV-0001459,CL-0001459,BT,Botosani,Botosani,509211,-2.2,5.9,0.0,0.0
EV-0001460,CL-0001460,CT,Constanta,Mangalia,837871,-6.5,15.1,3.7,0.05
EV-0001461,CL-0001461,CT,Constanta,Mangalia,837871,-0.0,6.0,3.3,0.0
EV-0001462,CL-0001462,CT,Constanta,Mangalia,837871,8.6,2.9,3.8,0.34
EV-0001463,CL-0001463,DJ,Dolj,Bailesti,518711,7.9,21.2,1.3,1.29
EV-0001464,CL-0001464,BT,Botosani,Dorohoi,844528,8.2,3.7,2.0,0.0
EV-0001465,CL-0001465,BZB,Bucuresti,Sector 5,864195,1.6,7.2,0.9,0.16
EV-0001466,CL-0001466,BZB,Bucuresti,Sector 3,181705,17.2,12.3,4.3,0.34
EV-0001467,CL-0001467,BV,Brasov,Sacele,888909,6.6,8.9,7.0,0.0
EV-0001468,CL-0001468,CL,Calarasi,Calarasi,958998,4.7,1.3,4.3,0.31
EV-0001469,CL-0001469,BZB,Bucuresti,Sector 6,763937,1.3,16.3,4.5,0.21
EV-0001470,CL-0001470,BZB,Bucuresti,Sector 6,763937,26.8,6.8,0.0,0.0
EV-0001471,CL-0001471,SJ,Salaj,Zalau,974232,22.3,2.3,2.8,0.0
EV-0001472,CL-0001472,IL,Ialomita,Slobozia,866474,1.9,27.5,0.0,0.03
EV-0001473,CL-0001473,CT,Constanta,Mangalia,115881,-8.6,5.0,6.2,1.16
EV-0001474,CL-0001474,GJ,Gorj,Targu Jiu,282788,-1.9,6.9,5.6,0.0
EV-0001475,CL-0001475,GJ,Gorj,Targu Jiu,282788,-2.4,0.8,4.4,0.13
EV-0001476,CL-0001476,IS,Iasi,Pascani,499377,-8.9,8.2,0.3,0.0
EV-0001477,CL-0001477,CS,Caras-Severin,Caransebes,966002,23.9,1.2,0.2,1.5
EV-0001478,CL-0001478,CS,Caras-Severin,Caransebes,966002,14.8,9.3,0.8,2.62
EV-0001479,CL-0001479,AG,Arges,Pitesti,160586,10.4,7.5,3.7,0.19
EV-0001480,CL-0001480,IS,Iasi,Iasi,884769,26.4,5.9,5.1,0.18
EV-0001481,CL-0001481,CT,Constanta,Constanta,581478,22.6,4.3,6.2,0.38
EV-0001482,CL-0001482,CT,Constanta,Constanta,791936,7.3,3.0,7.7,0.0
EV-0001483,CL-0001483,CL,Calarasi,Oltenita,586586,23.1,8.6,5.4,0.12
EV-0001484,CL-0001484,CJ,Cluj,Turda,616837,8.4,18.1,4.6,0.0
EV-0001485,CL-0001485,SB,Sibiu,Sibiu,956056,13.2,6.3,3.5,0.09
EV-0001486,CL-0001486,GR,Giurgiu,Giurgiu,722848,15.9,5.3,2.8,0.06
EV-0001487,CL-0001487,CJ,Cluj,Turda,100421,32.3,15.6,4.4,0.06
EV-0001488,CL-0001488,CJ,Cluj,Turda,100421,3.2,5.7,1.7,0.11
EV-0001489,CL-0001489,BZ,Buzau,Buzau,571580,11.8,4.8,3.6,0.0
EV-0001490,CL-0001490,PH,Prahova,Ploiesti,828157,13.7,4.8,1.3,1.13
EV-0001491,CL-0001491,PH,Prahova,Campina,109577,21.3,18.0,0.0,0.36
EV-0001492,CL-0001492,CV,Covasna,Sfantu Gheorghe,831798,19.0,7.8,2.9,0.09
EV-0001493,CL-0001493,IF,Ilfov,Chitila,105116,-11.9,1.1,5.5,0.0
EV-0001494,CL-0001494,BZB,Bucuresti,Sector 6,237952,10.6,10.7,0.7,0.17
EV-0001495,CL-0001495,SB,Sibiu,Medias,934115,12.3,9.5,4.4,0.22
EV-0001496,CL-0001496,BT,Botosani,Botosani,318381,17.0,11.3,2.4,0.0
EV-0001497,CL-0001497,BR,Braila,Braila,503232,1.7,28.6,5.2,0.7
EV-0001498,CL-0001498,VS,Vaslui,Vaslui,897631,9.7,13.2,5.6,0.0
EV-0001499,CL-0001499,BN,Bistrita-Nasaud,Bistrita,400373,17.4,8.8,4.4,0.12
EV-0001500,CL-0001500,IS,Iasi,Iasi,104694,-0.6,1.8,4.4,0.0
EV-0001501,CL-0001501,CL,Calarasi,Oltenita,728563,20.1,6.6,3.6,0.13
EV-0001502,CL-0001502,CJ,Cluj,Cluj-Napoca,497690,23.0,4.5,6.2,0.0
EV-0001503,CL-0001503,BZB,Bucuresti,Sector 3,363352,3.1,10.1,3.1,0.0
EV-0001504,CL-0001504,IF,Ilfov,Otopeni,608378,4.7,20.6,2.9,2.12
EV-0001505,CL-0001505,CT,Constanta,Mangalia,704290,-0.6,10.7,9.6,0.11
EV-0001506,CL-0001506,AB,Alba,Alba Iulia,945838,2.7,4.4,1.2,0.0
EV-0001507,CL-0001507,TM,Timis,Sannicolau Mare,505719,-4.0,12.2,1.7,1.03
EV-0001508,CL-0001508,SV,Suceava,Radauti,578101,13.1,2.4,3.2,0.0
EV-0001509,CL-0001509,BZB,Bucuresti,Sector 1,754979,19.5,2.1,6.3,0.46
EV-0001510,CL-0001510,BZB,Bucuresti,Sector 1,754979,35.2,6.3,0.1,0.0
EV-0001511,CL-0001511,BZB,Bucuresti,Sector 1,754979,17.4,6.7,0.2,0.0
EV-0001512,CL-0001512,BZB,Bucuresti,Sector 5,626516,26.3,23.7,3.6,1.05
EV-0001513,CL-0001513,BH,Bihor,Alesd,873742,20.3,3.3,0.2,0.74
EV-0001514,CL-0001514,BT,Botosani,Botosani,318266,10.7,10.2,2.9,0.64
EV-0001515,CL-0001515,BZB,Bucuresti,Sector 6,360982,20.4,3.3,5.2,0.14
EV-0001516,CL-0001516,IS,Iasi,Pascani,355669,-4.3,3.1,2.1,0.0
EV-0001517,CL-0001517,DB,Dambovita,Gaesti,848764,6.7,6.1,3.6,1.8
EV-0001518,CL-0001518,CT,Constanta,Mangalia,115881,4.2,7.6,5.7,0.0
EV-0001519,CL-0001519,AG,Arges,Pitesti,231494,2.1,2.0,3.9,0.03
EV-0001520,CL-0001520,AG,Arges,Campulung,921305,1.6,6.0,1.7,0.0
EV-0001521,CL-0001521,BZB,Bucuresti,Sector 2,751472,16.5,15.2,3.7,0.26
EV-0001522,CL-0001522,IF,Ilfov,Chitila,792135,0.4,14.3,2.8,0.41
EV-0001523,CL-0001523,PH,Prahova,Sinaia,193050,12.7,2.3,2.5,0.0
EV-0001524,CL-0001524,BV,Brasov,Brasov,958631,14.4,3.5,5.7,0.09
EV-0001525,CL-0001525,BC,Bacau,Onesti,193419,3.4,48.4,3.8,0.13
EV-0001526,CL-0001526,IF,Ilfov,Chitila,852678,11.2,17.4,7.5,0.86
EV-0001527,CL-0001527,BT,Botosani,Dorohoi,844528,8.2,7.8,4.8,0.0
EV-0001528,CL-0001528,AB,Alba,Sebes,441757,10.2,3.7,3.6,0.34
EV-0001529,CL-0001529,BZ,Buzau,Buzau,452061,0.7,4.5,2.1,0.26
EV-0001530,CL-0001530,BH,Bihor,Alesd,500041,30.6,7.0,4.0,0.14
EV-0001531,CL-0001531,IF,Ilfov,Otopeni,164013,-8.1,13.1,4.6,0.05
EV-0001532,CL-0001532,IF,Ilfov,Otopeni,164013,-9.9,11.8,5.0,0.19
EV-0001533,CL-0001533,HD,Hunedoara,Petrosani,851753,8.7,13.9,0.5,0.03
EV-0001534,CL-0001534,VN,Vrancea,Adjud,438058,-6.3,7.9,3.6,0.15
EV-0001535,CL-0001535,BZB,Bucuresti,Sector 1,859747,19.8,7.2,4.1,1.32
EV-0001536,CL-0001536,BZB,Bucuresti,Sector 1,859747,21.3,10.2,2.6,0.03
EV-0001537,CL-0001537,DJ,Dolj,Craiova,818644,15.4,8.6,2.6,0.18
EV-0001538,CL-0001538,BZB,Bucuresti,Sector 5,167709,18.8,10.0,7.6,0.0
EV-0001539,CL-0001539,IS,Iasi,Pascani,927939,-8.9,8.1,4.5,0.17
EV-0001540,CL-0001540,PH,Prahova,Campina,742617,25.0,3.5,5.6,0.16
EV-0001541,CL-0001541,DJ,Dolj,Bailesti,107595,26.2,6.0,4.2,0.14
EV-0001542,CL-0001542,TM,Timis,Lugoj,281390,30.1,22.9,5.9,1.08
EV-0001543,CL-0001543,BZB,Bucuresti,Sector 3,126634,-2.2,11.3,5.4,0.2
EV-0001544,CL-0001544,BZB,Bucuresti,Sector 3,126634,-4.2,1.5,6.7,0.43
EV-0001545,CL-0001545,BZB,Bucuresti,Sector 3,126634,19.8,8.9,6.2,0.0
EV-0001546,CL-0001546,NT,Neamt,Piatra Neamt,557427,-0.3,3.4,1.4,0.61
EV-0001547,CL-0001547,SB,Sibiu,Sibiu,992937,7.1,2.8,6.7,0.08
EV-0001548,CL-0001548,NT,Neamt,Roman,462327,17.6,9.6,3.0,1.52
EV-0001549,CL-0001549,BZB,Bucuresti,Sector 3,270507,-1.4,2.8,5.3,0.29
EV-0001550,CL-0001550,IF,Ilfov,Voluntari,396284,20.9,2.4,3.7,0.0
EV-0001551,CL-0001551,IF,Ilfov,Voluntari,396284,20.8,7.5,2.8,0.09
EV-0001552,CL-0001552,IF,Ilfov,Voluntari,396284,-7.7,7.7,2.8,0.0
EV-0001553,CL-0001553,BV,Brasov,Fagaras,220499,21.7,1.6,3.0,0.22
EV-0001554,CL-0001554,IS,Iasi,Pascani,520039,23.3,5.5,4.3,0.4
EV-0001555,CL-0001555,BH,Bihor,Salonta,244621,11.3,6.4,3.5,0.28
EV-0001556,CL-0001556,OT,Olt,Caracal,781242,6.6,12.1,1.4,0.06
EV-0001557,CL-0001557,OT,Olt,Caracal,781242,-1.5,7.1,2.4,0.0
EV-0001558,CL-0001558,BT,Botosani,Dorohoi,249013,17.7,1.7,2.3,0.08
EV-0001559,CL-0001559,BT,Botosani,Dorohoi,249013,16.7,1.7,3.9,0.0
EV-0001560,CL-0001560,HD,Hunedoara,Hunedoara,982529,0.9,6.7,3.4,0.19
EV-0001561,CL-0001561,IF,Ilfov,Chitila,740481,23.8,7.4,3.7,0.53
EV-0001562,CL-0001562,BV,Brasov,Sacele,727449,15.3,4.6,5.1,0.0
EV-0001563,CL-0001563,BC,Bacau,Bacau,134183,-4.0,9.8,2.0,0.0
EV-0001564,CL-0001564,IL,Ialomita,Slobozia,312048,13.4,3.5,2.1,0.18
EV-0001565,CL-0001565,TL,Tulcea,Tulcea,586529,27.3,3.9,4.1,0.0
EV-0001566,CL-0001566,BZB,Bucuresti,Sector 4,825178,4.9,4.9,3.8,0.09
EV-0001567,CL-0001567,CJ,Cluj,Cluj-Napoca,679851,0.5,6.6,3.6,0.0
EV-0001568,CL-0001568,CJ,Cluj,Cluj-Napoca,679851,22.3,11.4,4.3,1.82
EV-0001569,CL-0001569,HR,Harghita,Miercurea Ciuc,304514,6.0,13.3,2.8,0.0
EV-0001570,CL-0001570,SV,Suceava,Falticeni,216769,18.5,3.3,4.0,0.0
EV-0001571,CL-0001571,BC,Bacau,Moinesti,318207,7.3,6.7,0.7,0.13
EV-0001572,CL-0001572,PH,Prahova,Campina,616311,-5.2,11.2,3.1,0.03
EV-0001573,CL-0001573,PH,Prahova,Campina,616311,24.8,10.6,4.2,0.21
EV-0001574,CL-0001574,CJ,Cluj,Cluj-Napoca,162243,19.7,8.6,2.3,0.0
EV-0001575,CL-0001575,IF,Ilfov,Voluntari,806352,23.5,31.5,2.5,0.03
EV-0001576,CL-0001576,SB,Sibiu,Sibiu,935342,1.7,8.3,2.6,0.03
EV-0001577,CL-0001577,BH,Bihor,Oradea,337459,11.4,18.2,7.4,0.0
EV-0001578,CL-0001578,BC,Bacau,Moinesti,999125,6.1,7.2,5.9,0.0
EV-0001579,CL-0001579,BN,Bistrita-Nasaud,Nasaud,131573,20.5,1.4,3.6,0.01
EV-0001580,CL-0001580,CT,Constanta,Mangalia,702452,8.4,4.7,4.2,0.52
EV-0001581,CL-0001581,VN,Vrancea,Adjud,485626,26.4,30.6,2.5,0.12
EV-0001582,CL-0001582,CT,Constanta,Medgidia,114241,15.1,10.1,7.8,0.17
EV-0001583,CL-0001583,BH,Bihor,Alesd,585103,26.9,10.4,5.2,0.0
EV-0001584,CL-0001584,BC,Bacau,Onesti,400897,11.9,1.5,4.5,0.03
EV-0001585,CL-0001585,SV,Suceava,Radauti,436272,4.3,9.1,1.4,0.18
EV-0001586,CL-0001586,MM,Maramures,Sighetu Marmatiei,315645,4.3,4.4,3.5,0.0
EV-0001587,CL-0001587,IF,Ilfov,Otopeni,121459,22.3,3.4,3.5,0.22
EV-0001588,CL-0001588,BZB,Bucuresti,Sector 6,821447,16.1,7.6,6.6,0.0
EV-0001589,CL-0001589,IS,Iasi,Pascani,190730,20.1,5.6,3.3,0.34
EV-0001590,CL-0001590,CJ,Cluj,Cluj-Napoca,944576,0.2,5.1,4.1,0.34
EV-0001591,CL-0001591,CJ,Cluj,Cluj-Napoca,944576,20.6,4.3,3.3,0.0
EV-0001592,CL-0001592,AB,Alba,Aiud,309003,2.2,2.8,0.6,0.03
EV-0001593,CL-0001593,DJ,Dolj,Bailesti,107595,0.9,10.0,3.8,0.0
EV-0001594,CL-0001594,BZB,Bucuresti,Sector 4,236262,2.7,4.8,3.0,1.48
EV-0001595,CL-0001595,IF,Ilfov,Voluntari,269762,19.2,4.0,1.6,0.0
EV-0001596,CL-0001596,HD,Hunedoara,Deva,784483,14.2,13.4,0.0,0.2
EV-0001597,CL-0001597,SV,Suceava,Falticeni,136739,16.2,2.8,1.4,0.0
EV-0001598,CL-0001598,IF,Ilfov,Voluntari,932812,12.8,3.2,6.2,0.2
EV-0001599,CL-0001599,BZB,Bucuresti,Sector 6,166801,24.2,17.9,2.7,0.18
EV-0001600,CL-0001600,MM,Maramures,Baia Mare,405086,11.5,12.7,2.7,0.0
EV-0001601,CL-0001601,MM,Maramures,Baia Mare,405086,11.0,9.6,2.1,0.38
EV-0001602,CL-0001602,BV,Brasov,Fagaras,577110,-3.2,2.6,3.1,0.27
EV-0001603,CL-0001603,BV,Brasov,Fagaras,577110,21.4,2.1,3.0,0.08
EV-0001604,CL-0001604,VN,Vrancea,Focsani,710091,16.5,9.6,1.5,1.95
EV-0001605,CL-0001605,TM,Timis,Sannicolau Mare,411258,7.2,3.5,4.6,0.29
EV-0001606,CL-0001606,IF,Ilfov,Voluntari,711055,7.6,8.2,3.1,0.07
EV-0001607,CL-0001607,VS,Vaslui,Barlad,379813,24.4,2.7,3.8,0.0
EV-0001608,CL-0001608,BN,Bistrita-Nasaud,Bistrita,761679,26.4,10.0,5.7,0.0
EV-0001609,CL-0001609,SB,Sibiu,Sibiu,796083,23.1,13.4,7.4,1.6
EV-0001610,CL-0001610,VL,Valcea,Ramnicu Valcea,395800,32.5,33.6,4.7,0.26
EV-0001611,CL-0001611,DB,Dambovita,Gaesti,575857,6.5,9.3,3.3,0.23
EV-0001612,CL-0001612,PH,Prahova,Sinaia,900353,18.8,6.1,2.8,0.0
EV-0001613,CL-0001613,AR,Arad,Arad,186940,6.1,12.6,3.2,0.26
EV-0001614,CL-0001614,NT,Neamt,Roman,862934,16.1,8.1,6.4,0.09
EV-0001615,CL-0001615,CT,Constanta,Mangalia,237674,14.7,19.8,7.4,0.0
EV-0001616,CL-0001616,BV,Brasov,Brasov,205466,16.9,0.7,6.8,0.0
EV-0001617,CL-0001617,GJ,Gorj,Motru,800598,13.1,5.3,3.5,0.2
EV-0001618,CL-0001618,TM,Timis,Sannicolau Mare,592015,10.7,5.5,1.5,0.42
EV-0001619,CL-0001619,SJ,Salaj,Zalau,502789,2.7,4.2,2.5,0.0
EV-0001620,CL-0001620,BH,Bihor,Oradea,743767,-2.0,5.0,2.9,0.39
EV-0001621,CL-0001621,DJ,Dolj,Craiova,335333,16.5,24.7,2.4,1.31
EV-0001622,CL-0001622,VL,Valcea,Dragasani,124459,28.9,10.8,5.6,0.02
EV-0001623,CL-0001623,VL,Valcea,Dragasani,124459,10.6,2.9,5.1,0.26
EV-0001624,CL-0001624,BZB,Bucuresti,Sector 2,513133,7.0,14.9,0.2,0.28
EV-0001625,CL-0001625,MM,Maramures,Sighetu Marmatiei,658664,10.5,3.1,2.1,0.0
EV-0001626,CL-0001626,CV,Covasna,Sfantu Gheorghe,828570,8.6,2.8,6.1,0.0
EV-0001627,CL-0001627,TR,Teleorman,Alexandria,793441,23.4,2.1,3.2,0.19
EV-0001628,CL-0001628,BN,Bistrita-Nasaud,Nasaud,499642,14.1,11.7,5.8,0.0
EV-0001629,CL-0001629,SM,Satu Mare,Satu Mare,994429,-3.7,5.6,4.2,0.0
EV-0001630,CL-0001630,BZB,Bucuresti,Sector 1,179279,9.7,7.0,2.4,1.35
EV-0001631,CL-0001631,BZB,Bucuresti,Sector 1,179279,-6.2,13.3,5.8,1.25
EV-0001632,CL-0001632,DB,Dambovita,Gaesti,422081,-0.1,4.8,8.2,0.0
EV-0001633,CL-0001633,SV,Suceava,Falticeni,668772,7.3,13.4,8.4,1.28
EV-0001634,CL-0001634,CV,Covasna,Sfantu Gheorghe,976320,-0.6,6.9,7.5,0.12
EV-0001635,CL-0001635,VL,Valcea,Ramnicu Valcea,990164,-5.4,14.0,3.0,0.0
EV-0001636,CL-0001636,TM,Timis,Timisoara,208947,26.9,4.1,3.7,0.0
EV-0001637,CL-0001637,DJ,Dolj,Craiova,897588,-6.3,10.3,6.2,0.13
EV-0001638,CL-0001638,GJ,Gorj,Motru,879484,10.2,2.5,4.0,0.0
EV-0001639,CL-0001639,GJ,Gorj,Motru,879484,5.2,7.6,4.1,0.06
EV-0001640,CL-0001640,SB,Sibiu,Medias,806791,18.5,1.5,3.6,0.0
EV-0001641,CL-0001641,VL,Valcea,Ramnicu Valcea,741357,3.7,1.6,2.0,0.0
EV-0001642,CL-0001642,BV,Brasov,Sacele,968053,16.3,7.9,0.7,0.12
EV-0001643,CL-0001643,PH,Prahova,Sinaia,260487,15.6,4.9,5.1,1.42
EV-0001644,CL-0001644,CT,Constanta,Mangalia,233485,15.9,4.4,10.3,0.17
EV-0001645,CL-0001645,IS,Iasi,Iasi,844827,10.6,2.1,4.1,0.0
EV-0001646,CL-0001646,BZB,Bucuresti,Sector 3,815391,15.4,10.1,1.1,0.0
EV-0001647,CL-0001647,TL,Tulcea,Babadag,924794,23.0,4.7,7.1,0.33
EV-0001648,CL-0001648,BZB,Bucuresti,Sector 4,627805,8.3,13.4,5.2,0.92
EV-0001649,CL-0001649,TM,Timis,Lugoj,918978,15.8,6.7,1.7,1.41
EV-0001650,CL-0001650,CJ,Cluj,Turda,954551,2.7,19.9,0.0,0.0
EV-0001651,CL-0001651,VL,Valcea,Dragasani,543413,-13.5,2.1,1.8,0.0
EV-0001652,CL-0001652,GL,Galati,Tecuci,510167,12.1,20.9,2.6,0.15
EV-0001653,CL-0001653,SJ,Salaj,Zalau,988949,7.3,17.8,1.1,0.95
EV-0001654,CL-0001654,BN,Bistrita-Nasaud,Bistrita,394999,3.1,8.6,4.6,0.0
EV-0001655,CL-0001655,TR,Teleorman,Turnu Magurele,507674,13.3,6.2,0.6,0.0
EV-0001656,CL-0001656,TM,Timis,Timisoara,641236,5.5,18.7,8.1,1.88
EV-0001657,CL-0001657,BZB,Bucuresti,Sector 4,741512,20.3,3.6,6.5,0.0
EV-0001658,CL-0001658,BV,Brasov,Sacele,735413,13.4,1.6,7.5,0.14
EV-0001659,CL-0001659,DJ,Dolj,Craiova,656492,24.6,10.0,5.2,0.0
EV-0001660,CL-0001660,AR,Arad,Lipova,105859,14.8,5.8,4.8,0.0
EV-0001661,CL-0001661,PH,Prahova,Sinaia,673307,12.8,1.8,3.4,0.29
EV-0001662,CL-0001662,IL,Ialomita,Fetesti,667412,25.8,4.0,3.4,0.0
EV-0001663,CL-0001663,SJ,Salaj,Zalau,423450,10.8,5.4,0.6,0.04
EV-0001664,CL-0001664,CL,Calarasi,Oltenita,685625,15.8,5.2,4.6,1.29
EV-0001665,CL-0001665,CL,Calarasi,Oltenita,685625,8.1,6.9,4.3,0.0
EV-0001666,CL-0001666,TM,Timis,Timisoara,957714,21.2,10.0,5.6,0.0
EV-0001667,CL-0001667,TM,Timis,Timisoara,957714,10.2,13.7,2.4,0.06
EV-0001668,CL-0001668,VS,Vaslui,Vaslui,440673,15.4,4.9,2.2,0.27
EV-0001669,CL-0001669,BZB,Bucuresti,Sector 6,806051,15.4,20.3,2.2,0.0
EV-0001670,CL-0001670,BH,Bihor,Salonta,368960,-6.3,5.5,2.4,0.15
EV-0001671,CL-0001671,BR,Braila,Braila,991443,-1.3,26.1,2.9,0.01
EV-0001672,CL-0001672,MS,Mures,Sighisoara,570355,6.6,4.5,2.2,0.4
EV-0001673,CL-0001673,MS,Mures,Sighisoara,570355,-2.0,14.4,4.9,0.03
EV-0001674,CL-0001674,SV,Suceava,Radauti,228718,23.0,2.2,2.6,0.0
EV-0001675,CL-0001675,BH,Bihor,Oradea,651514,23.0,3.8,3.7,0.0
EV-0001676,CL-0001676,TM,Timis,Sannicolau Mare,585376,6.8,6.7,5.6,0.04
