policy_id,customer_id,product_type,start_date,end_date,status,channel,discount_pct,gross_premium
P-006055,C-001619,homeowners,2024-11-03,2025-07-10,lapsed,online,0.092,229.25
P-006056,C-001876,homeowners,2024-03-28,2025-08-07,active,online,0.122,280.51
P-006057,C-006698,renters,2024-07-21,2025-06-07,active,online,0.113,131.86
P-006058,C-003717,homeowners,2024-11-10,2026-01-31,active,agent,0.094,266.49
P-006059,C-005965,homeowners,2024-07-25,2025-05-14,lapsed,agent,0.0,273.73
P-006060,C-005637,homeowners,2024-01-31,2025-06-24,active,agent,0.018,551.08
P-006061,C-000505,auto,2024-03-23,2025-09-06,active,agent,0.12,381.45
P-006062,C-004837,auto,2024-09-22,2026-02-19,active,partner,0.082,399.47
P-006063,C-004657,auto,2024-09-11,2025-07-08,active,agent,0.0,553.42
P-006064,C-001247,homeowners,2024-11-23,2026-04-10,active,partner,0.003,363.33
P-006065,C-003676,auto,2024-01-08,2024-07-13,active,agent,0.021,365.0
P-006066,C-002795,commercial_property,2024-02-04,2025-07-05,active,online,0.013,2221.25
P-006067,C-006521,auto,2024-06-07,2025-08-15,active,agent,0.0,386.18
P-006068,C-006337,renters,2024-08-27,2025-10-13,active,online,0.064,128.82
P-006069,C-002730,homeowners,2024-07-18,2025-06-28,active,online,0.097,304.79
P-006070,C-000907,commercial_property,2024-07-27,2025-03-05,active,partner,0.038,4069.94
P-006071,C-002349,auto,2024-05-16,2024-12-01,active,online,0.096,350.59
P-006072,C-005830,renters,2024-05-14,2025-01-12,active,agent,0.113,157.54
P-006073,C-000051,homeowners,2024-03-31,2025-07-06,active,online,0.0,504.5
P-006074,C-001938,auto,2024-03-25,2025-01-20,cancelled,agent,0.054,389.07
P-006075,C-001813,homeowners,2024-01-22,2024-09-18,active,partner,0.053,287.11
P-006076,C-004633,homeowners,2024-04-23,2024-12-04,cancelled,agent,0.029,394.17
P-006077,C-005087,auto,2024-01-15,2024-07-30,active,agent,0.0,282.95
P-006078,C-001171,homeowners,2024-01-16,2025-06-08,active,agent,0.0,371.09
P-006079,C-002561,auto,2024-01-06,2024-10-29,active,online,0.059,332.61
P-006080,C-004439,homeowners,2024-10-20,2025-04-22,active,online,0.046,293.36
P-006081,C-007183,homeowners,2024-02-26,2025-01-18,active,online,0.078,250.43
P-006082,C-004984,auto,2024-07-21,2025-03-15,active,online,0.058,328.21
P-006083,C-006920,auto,2024-03-06,2025-04-06,active,agent,0.004,526.0
P-006084,C-006775,homeowners,2024-07-05,2025-07-04,active,online,0.095,285.35
P-006085,C-005174,auto,2024-12-12,2025-07-13,active,agent,0.055,329.74
P-006086,C-000796,auto,2024-06-03,2025-01-27,active,agent,0.049,349.55
P-006087,C-003664,commercial_property,2024-01-11,2024-11-30,lapsed,online,0.123,1848.79
P-006088,C-006243,homeowners,2024-12-30,2026-03-04,cancelled,agent,0.053,397.71
P-006089,C-003115,renters,2024-08-05,2025-04-01,cancelled,online,0.052,103.21
P-006090,C-004267,homeowners,2024-11-22,2025-09-19,active,agent,0.0,370.85
P-006091,C-003156,auto,2024-12-17,2025-09-02,active,online,0.08,305.49
P-006092,C-000525,homeowners,2024-12-21,2025-09-28,active,online,0.0,378.53
P-006093,C-005397,auto,2024-05-04,2025-01-06,active,agent,0.06,327.07
P-006094,C-006205,auto,2024-10-14,2026-02-12,active,partner,0.083,511.77
P-006095,C-002637,auto,2024-06-06,2025-02-25,active,agent,0.057,435.74
P-006096,C-007185,homeowners,2024-11-05,2025-07-31,active,agent,0.03,279.67
P-006097,C-007117,auto,2024-09-27,2025-11-05,active,online,0.036,405.72
P-006098,C-002715,auto,2024-03-20,2024-10-29,active,agent,0.105,339.97
P-006099,C-004532,homeowners,2024-07-16,2025-07-19,active,agent,0.031,420.6
P-006100,C-006505,homeowners,2024-01-21,2024-08-11,active,agent,0.089,326.66
P-006101,C-005124,homeowners,2024-02-11,2025-02-06,active,agent,0.0,471.77
P-006102,C-002249,commercial_property,2024-10-06,2025-05-18,lapsed,agent,0.08,4558.41
P-006103,C-006432,commercial_property,2024-12-12,2025-12-24,active,agent,0.001,1282.08
P-006104,C-003014,renters,2024-03-09,2024-12-02,active,agent,0.051,229.22
P-006105,C-006206,homeowners,2024-01-12,2025-06-20,active,agent,0.046,381.12
P-006106,C-004933,auto,2024-05-08,2025-07-29,active,online,0.076,289.24
P-006107,C-004555,homeowners,2024-07-20,2025-02-26,active,agent,0.075,385.47
P-006108,C-003995,homeowners,2024-11-04,2025-10-26,active,online,0.107,203.64
P-006109,C-002274,auto,2024-01-20,2025-01-22,active,online,0.065,325.68
P-006110,C-005159,homeowners,2024-11-06,2025-12-23,cancelled,partner,0.0,347.05
P-006111,C-005278,homeowners,2024-07-25,2025-03-19,active,online,0.032,324.57
P-006112,C-001508,renters,2024-01-13,2024-12-12,active,online,0.0,142.62
P-006113,C-003535,auto,2024-09-23,2025-09-06,active,partner,0.006,405.66
P-006114,C-006501,renters,2024-05-20,2025-07-31,active,agent,0.001,142.43
P-006115,C-000438,auto,2024-10-03,2025-05-18,active,agent,0.032,421.44
P-006116,C-003616,homeowners,2024-07-02,2025-01-17,active,agent,0.0,298.59
P-006117,C-003767,auto,2024-12-14,2026-01-03,active,agent,0.029,391.4
P-006118,C-004206,auto,2024-01-23,2024-09-17,active,online,0.049,335.79
P-006119,C-002164,homeowners,2024-03-22,2025-03-02,active,agent,0.067,287.25
P-006120,C-000450,homeowners,2024-05-24,2025-04-02,active,agent,0.076,283.24
P-006121,C-000963,homeowners,2024-09-15,2025-11-05,active,agent,0.055,311.21
P-006122,C-004293,homeowners,2024-01-22,2025-07-01,lapsed,agent,0.042,458.27
P-006123,C-005248,homeowners,2024-06-24,2025-05-10,lapsed,online,0.094,389.15
P-006124,C-004318,homeowners,2024-05-24,2025-02-16,active,agent,0.0,454.62
P-006125,C-000154,renters,2024-06-04,2025-11-05,active,online,0.0,242.96
P-006126,C-002292,renters,2024-10-29,2025-10-19,lapsed,agent,0.065,140.12
P-006127,C-002971,homeowners,2024-11-27,2025-05-30,lapsed,agent,0.0,291.91
P-006128,C-005467,renters,2024-05-21,2025-07-28,active,agent,0.07,97.68
P-006129,C-000685,auto,2024-07-10,2025-01-25,lapsed,online,0.101,309.1
P-006130,C-005296,commercial_property,2024-04-29,2025-07-19,active,agent,0.123,4764.22
P-006131,C-001673,auto,2024-02-11,2025-05-14,lapsed,online,0.027,271.82
P-006132,C-001043,auto,2024-08-04,2025-07-30,active,agent,0.105,406.11
P-006133,C-000281,auto,2024-11-22,2025-09-12,active,agent,0.062,295.77
P-006134,C-005589,auto,2024-06-14,2025-05-05,active,online,0.067,436.22
P-006135,C-004273,renters,2024-01-22,2025-06-19,lapsed,agent,0.026,135.81
P-006136,C-004134,homeowners,2024-01-25,2024-11-06,active,online,0.005,340.22
P-006137,C-005604,commercial_property,2024-10-25,2025-09-24,active,agent,0.033,4188.5
P-006138,C-002008,auto,2024-02-09,2025-01-23,lapsed,online,0.042,311.89
P-006139,C-001996,auto,2024-05-03,2025-08-04,cancelled,online,0.0,436.74
P-006140,C-003954,auto,2024-01-23,2024-11-27,active,online,0.09,423.65
P-006141,C-003730,auto,2024-07-26,2025-12-17,active,agent,0.062,352.27
P-006142,C-004678,auto,2024-08-20,2025-04-12,active,online,0.021,305.64
P-006143,C-001849,commercial_property,2024-10-23,2026-02-22,active,agent,0.009,3123.18
P-006144,C-001313,homeowners,2024-11-21,2025-12-19,active,agent,0.03,347.2
P-006145,C-004869,auto,2024-04-25,2025-02-13,active,online,0.015,522.78
P-006146,C-005545,homeowners,2024-02-10,2025-02-14,active,agent,0.061,341.15
P-006147,C-004639,homeowners,2024-06-21,2025-11-10,active,online,0.032,473.75
P-006148,C-003224,homeowners,2024-09-05,2025-05-15,active,partner,0.02,263.0
P-006149,C-003954,auto,2024-04-15,2025-05-28,active,agent,0.007,447.75
P-006150,C-001611,renters,2024-06-25,2025-09-07,active,online,0.068,176.67
P-006151,C-001039,commercial_property,2024-04-18,2025-05-25,active,agent,0.064,1801.27
P-006152,C-003771,commercial_property,2024-05-05,2025-09-19,active,agent,0.017,3703.64
P-006153,C-001074,homeowners,2024-09-30,2025-04-18,active,agent,0.035,255.3
P-006154,C-006557,auto,2024-07-25,2025-11-01,active,agent,0.115,303.13
P-006155,C-002631,auto,2024-03-11,2025-08-30,active,partner,0.025,385.94
P-006156,C-002704,homeowners,2024-08-21,2025-06-20,active,online,0.097,382.38
P-006157,C-005499,auto,2024-07-15,2025-12-19,active,online,0.2,399.81
P-006158,C-002294,renters,2024-04-06,2025-07-12,active,online,0.111,95.84
P-006159,C-002103,homeowners,2024-02-01,2025-03-13,active,online,0.009,376.42
P-006160,C-001258,renters,2024-03-04,2024-11-25,active,online,0.038,168.15
P-006161,C-004572,homeowners,2024-01-14,2025-02-10,active,partner,0.103,315.13
P-006162,C-002858,auto,2024-06-01,2025-02-19,cancelled,agent,0.043,484.42
P-006163,C-006939,homeowners,2024-06-12,2025-05-07,active,agent,0.0,495.77
P-006164,C-003753,auto,2024-01-10,2024-09-21,active,agent,0.0,341.81
P-006165,C-006683,auto,2024-05-19,2025-10-31,active,online,0.074,366.4
P-006166,C-001513,homeowners,2024-07-08,2025-10-06,cancelled,partner,0.08,326.41
P-006167,C-002340,homeowners,2024-09-11,2025-03-22,active,online,0.072,282.64
P-006168,C-003232,auto,2024-02-09,2025-04-20,active,agent,0.0,408.56
P-006169,C-002539,auto,2024-03-10,2025-08-07,active,agent,0.063,243.03
P-006170,C-002223,auto,2024-10-31,2025-10-23,active,partner,0.0,315.61
P-006171,C-007022,commercial_property,2024-03-31,2025-08-25,active,online,0.025,2178.33
P-006172,C-004432,renters,2024-07-13,2025-04-13,active,online,0.019,144.2
P-006173,C-004098,auto,2024-10-14,2025-05-28,active,agent,0.066,521.38
P-006174,C-005487,renters,2024-11-05,2026-03-26,active,agent,0.039,133.9
P-006175,C-004236,homeowners,2024-02-18,2024-10-09,active,partner,0.03,379.54
P-006176,C-004165,auto,2024-09-13,2025-04-08,active,partner,0.049,387.59
P-006177,C-003228,auto,2024-03-11,2025-06-01,active,agent,0.026,431.19
P-006178,C-000681,auto,2024-11-14,2025-07-07,active,agent,0.048,551.68
P-006179,C-000735,homeowners,2024-04-17,2025-06-15,active,agent,0.06,326.37
P-006180,C-000281,homeowners,2024-02-04,2025-01-28,active,partner,0.071,361.5
P-006181,C-000186,renters,2024-04-10,2025-07-21,active,online,0.054,134.79
P-006182,C-006275,auto,2024-01-07,2025-04-11,active,agent,0.106,283.5
P-006183,C-004069,auto,2024-12-04,2025-07-31,active,agent,0.117,279.72
P-006184,C-005922,homeowners,2024-11-05,2025-05-11,active,agent,0.016,303.06
P-006185,C-002534,homeowners,2024-08-06,2025-04-25,active,agent,0.003,320.75
P-006186,C-004838,auto,2024-05-12,2025-06-26,active,partner,0.077,277.87
P-006187,C-003892,renters,2024-04-30,2025-01-20,active,partner,0.044,163.51
P-006188,C-001659,homeowners,2024-03-02,2024-09-12,active,online,0.066,225.06
P-006189,C-006662,auto,2024-02-12,2025-07-04,active,agent,0.055,317.73
P-006190,C-003791,homeowners,2024-07-20,2025-12-24,active,agent,0.02,351.24
P-006191,C-006680,auto,2024-02-08,2025-05-18,active,agent,0.063,381.75
P-006192,C-003052,auto,2024-10-26,2026-01-20,active,online,0.054,340.98
P-006193,C-001711,commercial_property,2024-09-03,2025-03-24,active,agent,0.016,4492.16
P-006194,C-007091,auto,2024-09-05,2025-06-18,active,agent,0.073,250.06
P-006195,C-006663,auto,2024-08-22,2025-12-10,active,online,0.122,410.73
P-006196,C-006690,auto,2024-10-20,2025-09-05,active,online,0.042,385.79
P-006197,C-000188,homeowners,2024-05-22,2024-11-24,active,agent,0.004,385.61
P-006198,C-002057,commercial_property,2024-11-03,2025-06-06,active,agent,0.036,2654.4
P-006199,C-005007,auto,2024-10-05,2025-12-13,active,online,0.056,515.64
P-006200,C-003110,homeowners,2024-09-01,2025-12-24,active,agent,0.07,456.77
P-006201,C-001769,auto,2024-09-04,2025-11-17,active,online,0.046,411.03
P-006202,C-001902,renters,2024-12-12,2026-03-11,active,online,0.0,138.17
P-006203,C-001534,renters,2024-03-16,2025-08-25,active,online,0.097,131.58
P-006204,C-003775,homeowners,2024-08-07,2025-06-10,active,agent,0.085,370.63
P-006205,C-003123,auto,2024-08-15,2025-08-15,active,online,0.095,321.82
P-006206,C-003582,auto,2024-02-11,2025-03-12,lapsed,partner,0.063,315.84
P-006207,C-001323,auto,2024-03-06,2025-05-31,lapsed,online,0.044,357.56
P-006208,C-007016,homeowners,2024-02-20,2024-09-29,active,online,0.022,509.86
P-006209,C-005812,auto,2024-08-20,2025-10-17,active,online,0.0,267.58
P-006210,C-000412,auto,2024-04-09,2025-06-07,active,agent,0.106,380.52
P-006211,C-001517,auto,2024-09-05,2025-10-25,active,agent,0.112,226.97
P-006212,C-006796,homeowners,2024-07-04,2025-04-07,lapsed,online,0.0,367.4
P-006213,C-007145,renters,2024-09-15,2025-10-15,lapsed,online,0.066,217.59
P-006214,C-003960,homeowners,2024-12-29,2025-09-07,active,agent,0.027,302.17
P-006215,C-005215,homeowners,2024-04-28,2025-08-07,active,agent,0.078,255.45
P-006216,C-002327,auto,2024-12-07,2025-08-02,active,agent,0.115,363.32
P-006217,C-004034,auto,2024-10-03,2025-10-08,cancelled,online,0.13,389.23
P-006218,C-006172,auto,2024-11-20,2025-09-05,active,agent,0.062,330.28
P-006219,C-001287,auto,2024-06-17,2025-07-21,lapsed,partner,0.024,239.82
P-006220,C-001988,auto,2024-08-20,2025-03-13,active,online,0.057,367.53
P-006221,C-005658,homeowners,2024-05-24,2024-12-28,active,agent,0.026,277.83
P-006222,C-003596,auto,2024-12-18,2026-04-16,active,agent,0.072,342.02
P-006223,C-004249,homeowners,2024-03-01,2024-11-17,active,online,0.039,331.58
P-006224,C-006047,homeowners,2024-06-10,2025-05-02,active,agent,0.13,281.53
P-006225,C-001620,auto,2024-09-05,2025-04-14,active,online,0.015,366.86
P-006226,C-007123,commercial_property,2024-12-12,2025-10-27,active,agent,0.042,4326.55
P-006227,C-000869,auto,2024-09-24,2025-04-24,active,online,0.01,348.85
P-006228,C-006487,auto,2024-01-29,2024-09-17,active,agent,0.09,268.43
P-006229,C-007120,renters,2024-06-16,2025-04-05,active,partner,0.032,171.32
P-006230,C-004659,auto,2024-04-16,2025-07-30,active,partner,0.075,294.14
P-006231,C-004156,homeowners,2024-05-27,2025-11-06,active,partner,0.003,403.81
P-006232,C-000206,homeowners,2024-07-26,2025-02-10,active,agent,0.0,372.44
P-006233,C-004301,auto,2024-04-17,2024-10-24,active,agent,0.067,374.42
P-006234,C-001205,auto,2024-12-20,2025-11-10,active,agent,0.036,388.0
P-006235,C-002273,auto,2024-10-16,2025-12-24,active,online,0.09,445.86
P-006236,C-003218,homeowners,2024-09-12,2025-11-09,lapsed,agent,0.034,374.02
P-006237,C-001886,homeowners,2024-08-23,2025-06-16,active,agent,0.047,260.62
P-006238,C-002071,renters,2024-11-22,2026-02-21,active,online,0.0,143.42
P-006239,C-002481,homeowners,2024-08-06,2025-07-03,active,agent,0.016,298.74
P-006240,C-000503,auto,2024-02-14,2024-10-03,active,online,0.077,367.06
P-006241,C-001187,homeowners,2024-04-21,2025-05-08,active,online,0.053,427.89
P-006242,C-000526,homeowners,2024-09-30,2025-07-24,active,online,0.038,303.51
P-006243,C-005039,homeowners,2024-12-21,2026-03-24,active,agent,0.0,386.87
P-006244,C-006050,renters,2024-11-04,2025-06-22,active,agent,0.048,102.96
P-006245,C-005754,commercial_property,2024-07-17,2025-03-16,active,online,0.04,4006.38
P-006246,C-001895,auto,2024-01-08,2024-10-18,active,agent,0.022,298.67
P-006247,C-003733,homeowners,2024-05-11,2025-05-18,active,agent,0.138,346.9
P-006248,C-002604,renters,2024-08-09,2025-02-22,active,agent,0.073,138.95
P-006249,C-007036,auto,2024-06-13,2025-10-06,active,online,0.0,352.99
P-006250,C-005452,homeowners,2024-04-05,2025-01-17,active,agent,0.031,415.26
P-006251,C-004074,commercial_property,2024-08-16,2025-06-23,active,agent,0.046,2772.44
P-006252,C-001957,renters,2024-08-07,2025-11-09,active,online,0.073,94.65
P-006253,C-002049,auto,2024-02-09,2025-04-16,active,agent,0.089,447.27
P-006254,C-006407,auto,2024-10-15,2025-05-16,active,agent,0.086,390.94
P-006255,C-002439,auto,2024-11-24,2026-04-29,active,agent,0.048,463.63
P-006256,C-004232,renters,2024-02-22,2025-01-23,active,partner,0.103,128.26
P-006257,C-003613,auto,2024-01-05,2025-02-02,active,online,0.043,362.0
P-006258,C-003249,auto,2024-06-25,2025-05-05,lapsed,online,0.0,384.03
P-006259,C-005932,homeowners,2024-09-14,2026-01-24,active,partner,0.074,331.9
P-006260,C-006708,commercial_property,2024-08-06,2025-07-26,active,online,0.033,4294.46
P-006261,C-007129,homeowners,2024-10-12,2025-07-06,active,agent,0.013,298.93
P-006262,C-002308,auto,2024-08-18,2025-08-10,active,agent,0.015,371.63
P-006263,C-000313,renters,2024-11-04,2025-06-21,lapsed,online,0.0,171.77
P-006264,C-003977,auto,2024-02-03,2025-07-18,active,online,0.0,255.97
P-006265,C-003599,auto,2024-03-17,2025-03-21,active,agent,0.079,365.54
P-006266,C-002578,renters,2024-02-01,2024-10-29,active,online,0.09,165.44
P-006267,C-000652,homeowners,2024-10-23,2025-11-06,lapsed,agent,0.04,323.94
P-006268,C-000046,renters,2024-06-10,2025-11-01,active,agent,0.0,142.67
P-006269,C-001446,homeowners,2024-10-04,2026-03-11,active,partner,0.03,302.62
P-006270,C-003160,homeowners,2024-12-28,2025-10-16,lapsed,agent,0.016,221.2
P-006271,C-004373,auto,2024-08-17,2025-11-05,active,partner,0.064,414.95
P-006272,C-003388,auto,2024-05-25,2025-05-15,lapsed,online,0.0,405.22
P-006273,C-000483,auto,2024-01-13,2024-12-20,active,agent,0.078,503.65
P-006274,C-005590,auto,2024-06-05,2025-05-21,active,agent,0.036,423.92
P-006275,C-004410,auto,2024-11-10,2025-10-22,active,agent,0.0,358.08
P-006276,C-006121,renters,2024-05-02,2025-04-04,active,partner,0.009,109.97
P-006277,C-005879,homeowners,2024-07-08,2025-06-06,active,partner,0.054,406.27
P-006278,C-001610,homeowners,2024-11-04,2025-10-15,active,online,0.064,366.37
P-006279,C-000300,auto,2024-03-17,2025-02-01,active,agent,0.03,619.6
P-006280,C-002137,homeowners,2024-04-20,2025-04-19,active,online,0.108,351.86
P-006281,C-002249,auto,2024-07-04,2025-02-20,active,agent,0.0,260.48
P-006282,C-004133,auto,2024-01-06,2025-05-30,active,agent,0.025,313.55
P-006283,C-002576,commercial_property,2024-08-06,2025-07-13,active,agent,0.058,1570.81
P-006284,C-002292,auto,2024-12-01,2025-11-11,active,online,0.0,610.7
P-006285,C-001583,auto,2024-04-28,2025-02-13,cancelled,online,0.008,456.91
P-006286,C-003492,auto,2024-01-01,2024-12-16,active,agent,0.065,320.4
P-006287,C-004941,auto,2024-05-28,2025-02-12,active,agent,0.073,448.0
P-006288,C-004450,homeowners,2024-10-24,2025-05-09,active,online,0.082,324.1
P-006289,C-004323,renters,2024-01-10,2025-01-26,lapsed,agent,0.0,239.98
P-006290,C-002920,homeowners,2024-04-29,2025-09-23,active,online,0.098,351.72
P-006291,C-002954,auto,2024-02-28,2025-04-09,active,agent,0.048,291.45
P-006292,C-001015,auto,2024-12-25,2025-12-01,lapsed,agent,0.045,371.94
P-006293,C-001871,auto,2024-03-22,2025-07-29,active,agent,0.056,373.96
P-006294,C-005085,homeowners,2024-11-01,2026-04-18,active,online,0.063,275.28
P-006295,C-002747,homeowners,2024-08-10,2025-05-03,active,online,0.05,443.54
P-006296,C-002755,commercial_property,2024-10-25,2025-08-30,active,online,0.049,4552.21
P-006297,C-005382,homeowners,2024-05-02,2024-10-31,cancelled,agent,0.144,326.39
P-006298,C-000126,auto,2024-01-21,2025-07-05,active,agent,0.0,433.59
P-006299,C-006114,auto,2024-12-09,2026-04-12,active,online,0.0,459.49
P-006300,C-000027,homeowners,2024-04-09,2024-10-09,active,agent,0.039,405.86
P-006301,C-001999,auto,2024-11-14,2025-11-15,active,online,0.014,333.33
P-006302,C-005098,homeowners,2024-09-19,2025-08-10,active,online,0.011,257.99
P-006303,C-006693,commercial_property,2024-10-11,2025-11-30,active,online,0.063,3500.24
P-006304,C-004909,commercial_property,2024-08-21,2025-02-26,active,partner,0.045,2753.39
P-006305,C-001021,homeowners,2024-04-27,2025-05-16,lapsed,online,0.033,395.48
P-006306,C-001893,homeowners,2024-08-28,2025-09-13,active,online,0.006,437.93
P-006307,C-000976,auto,2024-07-23,2025-10-27,lapsed,online,0.047,287.64
P-006308,C-002897,auto,2024-06-03,2025-06-19,cancelled,agent,0.0,556.66
P-006309,C-004920,auto,2024-11-20,2025-07-15,lapsed,agent,0.101,471.12
P-006310,C-006065,homeowners,2024-03-15,2025-07-10,active,partner,0.04,373.12
P-006311,C-002626,auto,2024-11-07,2025-11-06,lapsed,agent,0.0,499.41
P-006312,C-006437,auto,2024-06-17,2024-12-26,cancelled,agent,0.04,239.96
P-006313,C-001991,commercial_property,2024-03-13,2025-03-22,cancelled,agent,0.028,3687.12
P-006314,C-004972,auto,2024-07-09,2025-02-12,active,agent,0.123,317.68
P-006315,C-003558,homeowners,2024-08-25,2025-03-04,active,agent,0.144,278.96
P-006316,C-003637,auto,2024-06-26,2025-02-14,active,agent,0.044,445.63
P-006317,C-006168,auto,2024-02-29,2025-01-16,active,online,0.017,282.61
P-006318,C-007114,homeowners,2024-06-28,2025-02-12,active,agent,0.071,282.27
P-006319,C-005643,auto,2024-02-02,2025-07-18,lapsed,online,0.066,473.53
P-006320,C-003139,auto,2024-12-05,2026-03-12,active,online,0.04,414.47
P-006321,C-005525,homeowners,2024-11-13,2025-11-05,active,partner,0.036,434.51
P-006322,C-000540,auto,2024-08-16,2025-05-22,active,agent,0.081,411.64
P-006323,C-004466,auto,2024-02-01,2025-06-15,active,agent,0.074,483.98
P-006324,C-007080,homeowners,2024-10-30,2025-06-26,active,online,0.035,236.36
P-006325,C-003179,auto,2024-04-02,2025-05-18,lapsed,online,0.092,320.14
P-006326,C-004012,homeowners,2024-01-07,2025-01-31,active,agent,0.095,333.73
P-006327,C-002237,auto,2024-12-29,2025-10-12,active,agent,0.026,475.73
P-006328,C-002369,auto,2024-03-07,2025-05-18,active,online,0.099,326.37
P-006329,C-004117,auto,2024-09-03,2025-08-03,active,online,0.031,440.4
P-006330,C-001326,homeowners,2024-09-04,2025-04-15,active,agent,0.1,293.91
P-006331,C-005761,auto,2024-08-01,2025-08-14,active,agent,0.08,385.61
P-006332,C-000622,renters,2024-12-20,2025-08-22,active,agent,0.097,95.58
P-006333,C-004243,homeowners,2024-01-31,2025-04-28,active,agent,0.062,287.18
P-006334,C-003217,auto,2024-06-14,2025-10-22,active,agent,0.057,346.84
P-006335,C-000305,auto,2024-11-06,2026-01-03,active,online,0.031,395.97
P-006336,C-001303,homeowners,2024-04-27,2025-08-15,cancelled,partner,0.096,215.62
P-006337,C-004871,renters,2024-07-16,2025-03-14,active,online,0.048,145.28
P-006338,C-001415,commercial_property,2024-11-03,2025-10-09,active,partner,0.0,2616.23
P-006339,C-003279,auto,2024-02-25,2024-10-13,lapsed,online,0.019,339.53
P-006340,C-002597,homeowners,2024-11-03,2026-01-09,active,online,0.066,402.37
P-006341,C-004689,homeowners,2024-03-22,2025-09-12,lapsed,agent,0.02,256.61
P-006342,C-004126,auto,2024-09-30,2025-07-28,active,online,0.07,460.81
P-006343,C-006728,auto,2024-12-03,2026-01-12,active,online,0.036,399.91
P-006344,C-006150,renters,2024-09-14,2025-12-24,active,online,0.089,97.78
P-006345,C-005703,auto,2024-06-29,2025-04-12,active,online,0.038,361.01
P-006346,C-002732,commercial_property,2024-04-29,2025-08-31,active,partner,0.063,3748.05
P-006347,C-001356,renters,2024-01-19,2024-10-19,active,agent,0.076,170.0
P-006348,C-000997,auto,2024-08-27,2025-10-31,active,online,0.009,346.58
P-006349,C-002432,renters,2024-05-29,2025-03-24,active,partner,0.0,238.48
P-006350,C-002487,auto,2024-02-02,2025-02-08,active,agent,0.078,366.09
P-006351,C-007158,auto,2024-04-28,2024-11-14,active,online,0.025,367.03
P-006352,C-005892,homeowners,2024-12-30,2025-09-12,cancelled,agent,0.068,302.83
P-006353,C-000424,auto,2024-04-16,2025-03-06,active,agent,0.083,264.2
P-006354,C-006944,commercial_property,2024-08-02,2025-10-06,active,agent,0.102,2947.4
P-006355,C-000239,auto,2024-06-29,2025-09-24,active,agent,0.0,362.46
P-006356,C-000560,commercial_property,2024-11-22,2025-10-11,active,online,0.056,4845.21
P-006357,C-000434,auto,2024-10-26,2026-03-22,active,agent,0.087,321.15
P-006358,C-001647,auto,2024-06-25,2025-04-16,active,agent,0.129,438.01
P-006359,C-005546,auto,2024-10-15,2025-10-19,cancelled,online,0.0,294.08
P-006360,C-003456,renters,2024-08-22,2026-02-08,active,online,0.023,140.76
P-006361,C-004248,commercial_property,2024-09-28,2025-09-16,active,online,0.067,2363.46
P-006362,C-002649,homeowners,2024-11-01,2025-10-21,active,agent,0.026,507.47
P-006363,C-001428,homeowners,2024-03-29,2025-07-09,active,online,0.112,360.97
P-006364,C-000026,renters,2024-06-03,2024-12-27,active,online,0.062,215.06
P-006365,C-005102,auto,2024-02-20,2024-09-22,active,online,0.049,524.82
P-006366,C-004196,renters,2024-02-25,2024-12-20,active,agent,0.036,173.44
P-006367,C-005561,auto,2024-10-13,2026-01-29,active,agent,0.093,404.01
P-006368,C-001068,auto,2024-12-24,2025-10-02,active,agent,0.012,519.29
P-006369,C-005220,homeowners,2024-03-24,2025-04-27,lapsed,agent,0.092,214.2
P-006370,C-004969,auto,2024-05-02,2025-09-22,cancelled,online,0.078,418.33
P-006371,C-002140,auto,2024-01-10,2024-09-22,active,agent,0.009,452.6
P-006372,C-003009,auto,2024-05-14,2025-02-05,active,agent,0.017,412.36
P-006373,C-001877,auto,2024-03-08,2025-05-03,active,agent,0.073,387.36
P-006374,C-003253,auto,2024-05-07,2025-01-11,active,agent,0.057,262.11
P-006375,C-001618,renters,2024-02-10,2025-01-10,active,agent,0.029,131.34
P-006376,C-000704,commercial_property,2024-05-17,2025-02-15,active,agent,0.066,1319.71
P-006377,C-002761,auto,2024-02-22,2025-05-05,active,agent,0.059,499.76
P-006378,C-006376,auto,2024-07-09,2025-06-30,lapsed,online,0.0,355.93
P-006379,C-000568,auto,2024-04-30,2025-06-27,active,agent,0.138,470.55
P-006380,C-004731,renters,2024-07-30,2025-06-30,lapsed,agent,0.0,108.87
P-006381,C-004148,renters,2024-05-30,2025-01-28,active,agent,0.076,136.61
P-006382,C-001827,auto,2024-05-09,2025-09-16,active,agent,0.03,408.3
P-006383,C-001742,auto,2024-01-13,2025-04-11,lapsed,online,0.044,339.19
P-006384,C-004331,renters,2024-06-08,2025-07-29,lapsed,online,0.046,102.29
P-006385,C-003902,renters,2024-06-06,2025-11-03,active,agent,0.078,130.58
P-006386,C-003996,homeowners,2024-11-21,2026-02-07,active,agent,0.09,397.06
P-006387,C-000170,homeowners,2024-09-16,2025-09-26,active,agent,0.042,254.26
P-006388,C-004722,auto,2024-03-10,2024-09-29,active,online,0.059,409.45
P-006389,C-001934,renters,2024-07-15,2025-03-18,active,online,0.108,132.86
P-006390,C-004239,auto,2024-12-15,2026-03-14,active,agent,0.052,412.04
P-006391,C-000170,homeowners,2024-12-28,2026-04-05,active,agent,0.0,315.24
P-006392,C-000267,homeowners,2024-04-24,2025-02-16,active,agent,0.102,343.98
P-006393,C-002187,commercial_property,2024-01-08,2025-03-15,active,online,0.0,3355.41
